source_location_code,destination_location_code,travel_distance_in_km,travel_time_in_min
10212334,12487426,101.0,102
10212334,12628674,116.17,145
10212334,12341445,102.54,116
10212334,13067128,116.73,127
10212334,12983542,114.82,125
10212334,10208654,81.74,81
10212334,12542118,72.95,75
10212334,10364926,96.48,123
10212334,10208752,94.53,105
10212334,10364920,99.35,129
10212334,10208656,98.82,169
10212334,10208771,89.56,91
10212334,12854159,93.53,165
10212334,10208597,105.83,181
10212334,10364908,116.59,179
10212334,12769170,98.69,111
10212334,12770183,118.21,136
10212334,13068448,107.98,127
10212334,12854171,96.4,105
10212334,10208577,107.73,137
10212334,10208580,87.91,125
10212334,12854127,104.59,128
10212334,10208619,83.66,167
10212334,12769191,99.06,121
10212334,10208777,100.74,131
10212334,12788882,82.28,114
10212334,10212247,65.78,91
10212334,10208725,59.76,73
10212334,10214831,60.83,91
10212334,11952476,106.45,212
10212334,10213766,90.4,164
10212334,12854130,87.81,150
10212334,10208713,93.74,102
10212334,12341441,65.95,73
10212334,12757112,70.15,140
10212334,12339991,89.36,172
10212334,13032687,89.56,173
10212334,12628650,92.44,184
10212334,12475521,85.56,111
10212334,10953982,51.7,94
10212334,10208692,70.59,73
10212334,12475631,68.91,118
10212334,10208123,72.56,128
10212334,10208688,79.77,79
10212334,10208505,54.35,67
10212334,12588807,91.67,177
10212334,10208672,115.3,160
10212334,10208636,102.44,133
10212334,12854181,91.93,98
10212334,12854196,106.33,120
10212334,10208755,121.01,213
10212334,12420819,93.3,99
10212334,12880157,107.05,156
10212334,10222647,69.72,139
10212334,10366958,100.38,100
10212334,10208644,74.92,115
10212334,10367569,93.12,124
10212334,10208622,78.45,123
10212334,10208652,95.7,114
10212334,12406372,116.29,155
10212334,13065930,116.67,142
10212334,10208735,102.31,107
10212334,12434146,85.78,91
10212334,12506169,124.06,181
10212334,10208501,59.53,83
10212334,10208500,65.3,85
10212334,10208706,79.27,84
10212334,12147179,107.53,143
10212334,10208724,87.61,92
10212334,12655984,91.27,111
10212334,12174646,113.13,144
10212334,12532788,105.65,192
10212334,12341443,96.29,144
10212334,12628704,91.18,105
10212334,10208590,83.22,89
10212334,12740486,116.36,134
10212334,12854125,114.33,228
10212334,12542300,101.68,105
10212334,10208118,108.96,176
10212334,10208122,105.38,162
10212334,10208124,98.35,98
10212334,10208578,101.63,115
10212334,10208601,107.29,149
10212334,10208609,94.46,149
10212334,10208610,47.37,67
10212334,10208620,119.49,204
10212334,10208642,111.28,190
10212334,10208665,109.46,115
10212334,10208673,92.62,113
10212334,10208690,22.9,24
10212334,10208711,115.64,173
10212334,10208728,34.72,69
10212334,10208738,102.04,111
10212334,10208749,117.73,207
10212334,10208761,89.48,162
10212334,10208766,91.53,124
10212334,10208769,92.79,173
10212334,10311889,119.3,121
10212334,11539652,123.51,137
10212334,11601941,58.45,76
10212334,11784129,91.51,91
10212334,11837298,91.26,161
10212334,11839297,64.11,72
10212334,11990630,47.84,66
10212334,12352070,54.1,98
10212334,12420822,101.98,115
10212334,12627036,118.31,169
10212334,12680540,102.0,105
10212334,12793479,90.66,120
10212334,12854131,104.04,105
10212334,12996267,115.61,133
10212334,13016256,95.1,184
10212334,A123,122.56,193
12585577,12854113,82.94,134
12585577,12854149,90.63,108
12585577,12577977,90.69,111
12585577,10212334,18.04,20
12585577,12585577,0.0,0
12585577,10212204,82.67,95
12585577,12628669,51.7,60
12585577,13013290,70.21,117
12585577,12026582,90.92,121
12585577,12854197,80.95,142
12585577,10208582,74.49,78
12585577,11956776,87.26,127
12585577,10364446,85.02,127
12585577,10366955,88.68,100
12585577,12474916,74.42,74
12585577,10279711,52.19,63
12585577,10218045,84.92,134
12585577,12708761,103.11,143
12585577,12740556,88.22,165
12585577,11346601,100.4,130
12585577,12854173,82.11,92
12585577,12854172,64.08,113
12585577,10208607,87.83,175
12585577,12750741,96.77,103
12585577,10208589,99.81,136
12585577,12854198,85.65,155
12585577,12345850,65.22,91
12585577,10208702,66.18,124
12585577,10208717,75.77,87
12585577,10208605,67.52,84
12585577,12854117,101.68,135
12585577,13045617,61.99,65
12585577,12854192,82.62,93
12585577,12854098,92.8,174
12585577,12854108,94.23,117
12585577,12724371,96.57,123
12585577,10208768,82.26,137
12585577,13005196,90.36,142
12585577,12779571,93.82,117
12585577,12742843,107.55,115
12585577,10364896,87.77,125
12585577,10208681,68.79,103
12585577,10212202,56.43,61
12585577,12715142,63.21,86
12585577,12475665,69.86,69
12585577,10212373,70.58,83
12585577,12475666,73.44,88
12585577,12044475,93.35,143
12585577,12656560,76.11,77
12585577,10212258,60.67,95
12585577,12219936,49.26,89
12585577,12194109,49.4,59
12585577,10208675,103.75,124
12585577,12475523,106.95,121
12585577,10208670,89.49,153
12585577,10366979,110.59,179
12585577,12475628,96.36,137
12585577,12475623,90.48,90
12585577,10208698,89.2,99
12585577,10208575,89.13,92
12585577,12475360,77.4,136
12585577,10208659,77.91,83
12585577,10208596,81.27,152
12585577,10208595,97.78,154
12585577,10208686,96.99,171
12585577,10208776,105.15,191
12585577,12475516,92.07,162
12585577,12721000,73.92,88
12585577,10208593,82.18,136
12585577,10210421,72.66,80
12585577,12854133,75.47,129
12585577,12546176,80.26,137
12585577,12690815,84.87,84
12585577,12854140,6.21,8
12585577,10310757,7.78,14
12585577,11539696,70.95,94
12585577,10208639,75.86,111
12585577,10208731,68.85,129
12585577,12854166,64.1,65
12585577,10208764,63.66,123
12585577,10310590,82.71,107
12585577,12854147,71.15,137
12585577,12854121,77.24,113
12585577,12502170,87.68,146
12585577,12021664,76.19,134
12585577,12995436,75.06,104
12585577,10208661,87.29,87
12585577,10208602,82.76,99
12585577,12725145,102.22,113
12585577,12854195,101.14,123
12585577,10219625,81.36,135
12585577,12983715,89.0,172
12585577,12171479,61.86,86
12585577,10208746,84.49,123
12585577,12838671,5.91,7
12585577,10208762,39.58,43
12585577,12738762,65.86,71
12585577,10214844,43.01,43
12585577,12860572,78.62,78
12585577,12854164,81.37,88
12585577,10208747,70.36,84
12585577,11950159,93.3,127
12585577,11957296,92.39,120
12585577,10208712,103.74,177
12585577,10208117,85.09,88
12585577,10208119,78.73,96
12585577,10364922,84.78,164
12585577,10208696,81.51,108
12585577,10208629,79.94,114
12585577,10208707,64.27,80
12585577,10208701,66.16,72
12585577,10208760,91.85,122
12585577,10208641,89.82,128
12585577,10208694,92.72,123
12585577,10208499,63.59,119
12585577,13067405,46.8,50
12585577,13067657,49.71,66
12585577,12171444,81.66,125
12585577,12489344,58.79,75
12585577,10208651,69.19,101
12585577,13015040,78.69,143
12585577,12420540,87.08,111
12585577,12854153,98.56,120
12585577,10208614,84.05,85
12585577,10208730,111.27,115
12585577,10208719,89.2,162
12585577,11646201,111.3,128
12585577,12854139,113.38,128
12585577,12510558,104.03,130
12585577,12231175,94.69,94
12585577,12814117,116.99,163
12585577,12666962,118.03,126
12585577,10208705,122.53,131
12585577,10396151,123.22,160
12585577,12814084,139.13,151
12585577,10208687,164.5,219
12585577,10393503,84.4,136
12585577,12854148,69.81,102
12585577,10214832,79.5,99
12585577,10208647,82.52,133
12585577,10208734,106.33,132
12585577,12854184,79.69,88
12585577,12854138,77.47,80
12585577,10208697,93.59,140
12585577,10208703,81.49,157
12585577,12548942,83.54,83
12585577,13028069,90.9,102
12585577,12679735,105.15,134
12585577,12016186,106.53,206
12585577,12854126,107.0,128
12585577,12854154,81.94,122
12585577,10208759,88.27,160
12585577,11770353,98.5,120
12585577,12769185,75.66,85
12585577,12854137,79.53,122
12585577,12862432,74.22,96
12585577,10208120,68.81,108
12585577,10208772,78.31,106
12585577,10364885,83.88,143
12585577,10364928,82.62,99
12585577,10208751,63.67,103
12585577,10208645,63.41,77
12585577,10364904,64.37,78
12585577,10208129,107.73,208
12585577,12487426,93.95,98
12585577,12628674,82.19,126
12585577,12341445,113.53,189
12585577,13067128,88.52,96
12585577,12983542,106.05,129
12585577,10208654,80.97,112
12585577,12542118,60.61,77
12585577,10364926,68.07,120
12585577,10208752,74.55,81
12585577,10364920,73.15,129
12585577,10208656,83.34,121
12585577,10208771,79.23,113
12585577,12854159,78.04,130
12585577,10208597,87.58,128
12585577,10364908,89.09,104
12585577,12769170,101.35,135
12585577,12770183,82.5,120
12585577,13068448,102.1,153
12585577,12854171,66.12,72
12585577,10208577,92.67,150
12585577,10208580,68.29,68
12585577,12854127,87.4,127
12585577,10208619,75.99,126
12585577,12769191,67.88,94
12585577,10208777,98.18,99
12585577,12788882,73.41,77
12585577,10212247,64.32,80
12585577,10208725,81.35,143
12585577,10214831,74.11,83
12585577,11952476,81.54,97
12585577,10213766,96.24,131
12585577,12854130,80.53,87
12585577,10208713,79.86,87
12585577,12341441,57.85,73
12585577,12757112,54.15,85
12585577,12339991,103.56,115
12585577,13032687,76.11,83
12585577,12628650,91.78,157
12585577,12475521,71.43,115
12585577,10953982,43.66,72
12585577,10208692,67.16,115
12585577,12475631,63.16,92
12585577,10208123,57.49,101
12585577,10208688,83.57,156
12585577,10208505,84.26,109
12585577,12588807,70.65,141
12585577,10208672,72.3,100
12585577,10208636,100.26,176
12585577,12854181,90.1,159
12585577,12854196,70.88,125
12585577,10208755,89.21,144
12585577,12420819,76.73,127
12585577,12880157,111.38,131
12585577,10222647,55.42,67
12585577,10366958,91.37,166
12585577,10208644,66.95,70
12585577,10367569,68.87,87
12585577,10208622,70.39,105
12585577,10208652,69.98,83
12585577,12406372,92.71,168
12585577,13065930,85.94,85
12585577,10208735,73.33,102
12585577,12434146,82.19,93
12585577,12506169,92.08,149
12585577,10208501,72.37,120
12585577,10208500,83.85,157
12585577,10208706,58.46,63
12585577,12147179,88.05,112
12585577,10208724,89.24,127
12585577,12655984,82.05,117
12585577,12174646,94.73,109
12585577,12532788,116.32,155
12585577,12341443,72.23,83
12585577,12628704,78.6,127
12585577,10208590,72.52,88
12585577,12740486,98.49,111
12585577,12854125,110.56,154
12585577,12542300,85.23,108
12585577,10208118,106.73,164
12585577,10208122,95.72,114
12585577,10208124,99.49,108
12585577,10208578,69.69,85
12585577,10208601,94.5,149
12585577,10208609,74.8,89
12585577,10208610,38.91,38
12585577,10208620,99.04,112
12585577,10208642,76.55,99
12585577,10208665,100.64,167
12585577,10208673,76.53,124
12585577,10208690,9.8,13
12585577,10208711,92.67,142
12585577,10208728,13.79,14
12585577,10208738,94.87,96
12585577,10208749,80.79,95
12585577,10208761,97.07,129
12585577,10208766,74.59,111
12585577,10208769,94.16,104
12585577,10311889,102.67,192
12585577,11539652,86.03,101
12585577,11601941,44.78,63
12585577,11784129,99.09,129
12585577,11837298,78.13,120
12585577,11839297,41.82,44
12585577,11990630,57.29,81
12585577,12352070,77.68,119
12585577,12420822,86.64,115
12585577,12627036,87.81,101
12585577,12680540,104.67,112
12585577,12793479,82.77,160
12585577,12854131,86.67,126
12585577,12996267,103.15,126
12585577,13016256,80.71,86
12585577,A123,82.21,120
10212204,12854113,16.2,23
10212204,12854149,35.54,37
10212204,12577977,32.43,64
10212204,10212334,88.69,136
10212204,12585577,75.42,137
10212204,10212204,0.0,0
10212204,12628669,35.73,48
10212204,13013290,14.56,20
10212204,12026582,19.35,31
10212204,12854197,42.61,54
10212204,10208582,42.4,53
10212204,11956776,54.15,69
10212204,10364446,31.56,51
10212204,10366955,50.17,51
10212204,12474916,46.89,72
10212204,10279711,40.77,54
10212204,10218045,20.67,23
10212204,12708761,22.76,29
10212204,12740556,22.69,34
10212204,11346601,12.05,14
10212204,12854173,25.93,43
10212204,12854172,30.19,58
10212204,10208607,28.02,49
10212204,12750741,42.4,48
10212204,10208589,41.35,43
10212204,12854198,38.26,42
10212204,12345850,37.64,38
10212204,10208702,49.83,85
10212204,10208717,45.57,85
10212204,10208605,44.06,85
10212204,12854117,26.93,31
10212204,13045617,31.83,46
10212204,12854192,19.46,21
10212204,12854098,37.73,61
10212204,12854108,32.87,43
10212204,12724371,38.89,46
10212204,10208768,34.18,40
10212204,13005196,29.25,54
10212204,12779571,20.74,21
10212204,12742843,35.68,61
10212204,10364896,13.05,21
10212204,10208681,27.59,28
10212204,10212202,33.15,64
10212204,12715142,56.4,56
10212204,12475665,27.6,44
10212204,10212373,122.29,149
10212204,12475666,115.99,165
10212204,12044475,18.44,32
10212204,12656560,12.54,17
10212204,10212258,18.59,24
10212204,12219936,50.63,89
10212204,12194109,38.01,65
10212204,10208675,20.06,22
10212204,12475523,20.28,25
10212204,10208670,42.24,44
10212204,10366979,34.56,47
10212204,12475628,45.09,49
10212204,12475623,41.52,63
10212204,10208698,33.76,50
10212204,10208575,35.05,47
10212204,12475360,53.85,57
10212204,10208659,36.13,44
10212204,10208596,35.52,35
10212204,10208595,37.88,51
10212204,10208686,50.89,56
10212204,10208776,33.83,43
10212204,12475516,34.25,58
10212204,12721000,26.9,27
10212204,10208593,29.24,44
10212204,10210421,22.71,23
10212204,12854133,43.16,55
10212204,12546176,21.84,28
10212204,12690815,22.33,30
10212204,12854140,77.6,97
10212204,10310757,62.64,79
10212204,11539696,12.87,14
10212204,10208639,34.17,43
10212204,10208731,37.13,63
10212204,12854166,34.82,65
10212204,10208764,39.94,63
10212204,10310590,32.12,39
10212204,12854147,33.19,42
10212204,12854121,36.5,42
10212204,12502170,45.43,61
10212204,12021664,44.52,51
10212204,12995436,42.18,52
10212204,10208661,42.33,47
10212204,10208602,31.08,42
10212204,12725145,35.74,39
10212204,12854195,41.46,67
10212204,10219625,26.73,30
10212204,12983715,42.03,63
10212204,12171479,50.98,67
10212204,10208746,19.64,33
10212204,12838671,65.17,126
10212204,10208762,58.47,59
10212204,12738762,35.69,48
10212204,10214844,29.26,58
10212204,12860572,28.96,42
10212204,12854164,37.14,38
10212204,10208747,23.34,46
10212204,11950159,24.21,25
10212204,11957296,50.0,56
10212204,10208712,29.52,36
10212204,10208117,39.98,64
10212204,10208119,36.12,49
10212204,10364922,31.51,48
10212204,10208696,32.07,32
10212204,10208629,37.9,44
10212204,10208707,35.01,47
10212204,10208701,27.19,33
10212204,10208760,34.48,55
10212204,10208641,42.74,69
10212204,10208694,18.63,22
10212204,10208499,115.92,119
10212204,13067405,43.62,47
10212204,13067657,43.64,45
10212204,12171444,27.39,46
10212204,12489344,28.61,32
10212204,10208651,26.22,40
10212204,13015040,38.2,52
10212204,12420540,27.22,33
10212204,12854153,46.32,89
10212204,10208614,50.67,95
10212204,10208730,56.38,57
10212204,10208719,39.29,58
10212204,11646201,33.96,49
10212204,12854139,51.07,65
10212204,12510558,50.18,81
10212204,12231175,44.73,89
10212204,12814117,47.49,51
10212204,12666962,65.48,78
10212204,10208705,54.56,59
10212204,10396151,56.73,63
10212204,12814084,76.41,93
10212204,10208687,98.93,111
10212204,10393503,15.73,15
10212204,12854148,26.53,28
10212204,10214832,129.86,144
10212204,10208647,18.68,20
10212204,10208734,15.38,18
10212204,12854184,20.66,41
10212204,12854138,30.37,47
10212204,10208697,27.88,46
10212204,10208703,26.02,35
10212204,12548942,37.13,38
10212204,13028069,38.17,41
10212204,12679735,38.21,40
10212204,12016186,39.23,42
10212204,12854126,46.64,50
10212204,12854154,40.13,43
10212204,10208759,34.81,40
10212204,11770353,46.4,47
10212204,12769185,48.36,54
10212204,12854137,39.61,41
10212204,12862432,36.03,36
10212204,10208120,38.93,61
10212204,10208772,31.16,33
10212204,10364885,27.49,32
10212204,10364928,30.78,55
10212204,10208751,30.28,45
10212204,10208645,36.73,64
10212204,10364904,36.98,54
10212204,10208129,42.72,52
10212204,12487426,40.36,75
10212204,12628674,50.2,50
10212204,12341445,49.76,72
10212204,13067128,46.27,50
10212204,12983542,34.15,42
10212204,10208654,34.97,48
10212204,12542118,41.19,66
10212204,10364926,48.2,51
10212204,10208752,45.69,88
10212204,10364920,50.47,55
10212204,10208656,51.22,66
10212204,10208771,36.81,39
10212204,12854159,50.54,72
10212204,10208597,44.19,51
10212204,10364908,29.54,32
10212204,12769170,25.42,34
10212204,12770183,32.04,58
10212204,13068448,29.18,51
10212204,12854171,52.01,60
10212204,10208577,38.46,53
10212204,10208580,44.37,52
10212204,12854127,44.02,61
10212204,10208619,42.68,49
10212204,12769191,40.25,40
10212204,10208777,34.41,34
10212204,12788882,37.49,52
10212204,10212247,18.04,20
10212204,10208725,90.31,95
10212204,10214831,135.34,159
10212204,11952476,42.96,47
10212204,10213766,34.74,42
10212204,12854130,34.52,47
10212204,10208713,36.39,48
10212204,12341441,35.18,68
10212204,12757112,32.53,39
10212204,12339991,23.64,38
10212204,13032687,40.32,49
10212204,12628650,27.38,34
10212204,12475521,24.21,29
10212204,10953982,35.04,70
10212204,10208692,28.8,32
10212204,12475631,35.53,42
10212204,10208123,36.62,57
10212204,10208688,7.09,9
10212204,10208505,139.73,158
10212204,12588807,46.79,66
10212204,10208672,43.16,52
10212204,10208636,45.54,91
10212204,12854181,52.06,54
10212204,12854196,43.86,77
10212204,10208755,50.11,55
10212204,12420819,32.71,56
10212204,12880157,30.04,48
10212204,10222647,32.74,61
10212204,10366958,18.36,35
10212204,10208644,44.28,46
10212204,10367569,60.15,63
10212204,10208622,51.46,63
10212204,10208652,48.0,72
10212204,12406372,41.7,73
10212204,13065930,32.46,64
10212204,10208735,32.74,63
10212204,12434146,35.41,54
10212204,12506169,36.46,42
10212204,10208501,126.54,158
10212204,10208500,109.34,121
10212204,10208706,28.06,44
10212204,12147179,21.98,28
10212204,10208724,26.01,52
10212204,12655984,28.68,49
10212204,12174646,26.49,42
10212204,12532788,29.26,39
10212204,12341443,29.3,58
10212204,12628704,40.67,44
10212204,10208590,43.93,47
10212204,12740486,37.42,57
10212204,12854125,53.76,89
10212204,12542300,53.97,59
10212204,10208118,37.67,66
10212204,10208122,39.22,41
10212204,10208124,29.49,30
10212204,10208578,44.01,52
10212204,10208601,50.24,64
10212204,10208609,38.61,46
10212204,10208610,50.34,83
10212204,10208620,35.83,41
10212204,10208642,32.56,46
10212204,10208665,33.98,49
10212204,10208673,47.06,64
10212204,10208690,75.74,82
10212204,10208711,48.23,68
10212204,10208728,61.81,119
10212204,10208738,25.8,48
10212204,10208749,51.46,96
10212204,10208761,47.82,55
10212204,10208766,43.27,59
10212204,10208769,60.33,73
10212204,10311889,50.37,73
10212204,11539652,41.04,55
10212204,11601941,44.8,51
10212204,11784129,15.31,28
10212204,11837298,6.9,8
10212204,11839297,37.58,38
10212204,11990630,115.83,131
10212204,12352070,95.17,135
